# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-ERAD-475
# Selected columns: 18 (all)
# Timestamp: Wed, 05-Aug-2020 16:22:51
Gene ID	Gene Name	zygote	cleavage 2-cell	blastula 128-cell	blastula 1k-cell	blastula dome	gastrula 50%-epiboly	gastrula shield	gastrula 75%-epiboly	segmentation 1-4 somites	segmentation 14-19 somites	segmentation 20-25 somites	pharyngula prim-5	pharyngula prim-15	pharyngula prim-25	hatching long-pec	larval protruding mouth	larval day 4	larval day 5
ENSDARG00000101961	abhd18	47.0	85.0	166.0	150.0	169.0	31.0	6.0	3.0	8.0	10.0	10.0	13.0	10.0	12.0	10.0	16.0	17.0	14.0
ENSDARG00000101962	ENSDARG00000101962						1.0		1.0										
ENSDARG00000101963	tmem141	11.0	11.0	11.0	16.0	7.0	10.0	9.0	13.0	19.0	20.0	17.0	19.0	11.0	12.0	17.0	13.0	14.0	12.0
ENSDARG00000101966	BX664606.2					4.0													
ENSDARG00000101967	sult4a1											0.3	1.0	4.0	4.0	11.0	25.0	33.0	40.0
ENSDARG00000101969	CABZ01084347.1																0.7	0.7	1.0
ENSDARG00000101970	ENSDARG00000101970							0.9	1.0	1.0	0.8		0.9	1.0		1.0			
ENSDARG00000101973	ENSDARG00000101973					3.0	4.0	2.0	2.0	0.7	1.0	1.0	1.0	1.0	0.3	0.3	0.3	0.2	
ENSDARG00000101974	ENSDARG00000101974			0.8	2.0	9.0	17.0	18.0	16.0	8.0	8.0	8.0	5.0	4.0	3.0	4.0	3.0	3.0	2.0
ENSDARG00000101975	si:dkey-225f5.4	83.0	87.0	48.0	47.0	14.0	13.0	23.0	31.0	30.0	25.0	27.0	23.0	19.0	21.0	12.0	7.0	6.0	3.0
ENSDARG00000101978	ENSDARG00000101978				0.7	0.6	1.0	1.0											
ENSDARG00000101979	eps8l3a			0.4	0.4	0.7	1.0	2.0	3.0	4.0	2.0	1.0	2.0	2.0	1.0	2.0	12.0	27.0	39.0
ENSDARG00000101980	bmper					2.0	14.0	23.0	20.0	18.0	12.0	17.0	18.0	13.0	9.0	11.0	13.0	10.0	7.0
ENSDARG00000101982	spryd3	7.0	12.0	19.0	20.0	6.0	1.0	1.0	1.0	3.0	3.0	4.0	5.0	4.0	5.0	5.0	9.0	11.0	10.0
ENSDARG00000101983	pkn2	26.0	42.0	78.0	83.0	33.0	6.0	5.0	7.0	15.0	13.0	16.0	11.0	9.0	10.0	7.0	8.0	9.0	9.0
ENSDARG00000101984	pde6gb										0.5		2.0	4.0	6.0	32.0	36.0	47.0	53.0
ENSDARG00000101985	socs9	0.4	2.0	16.0	13.0	12.0	10.0	11.0	10.0	5.0	4.0	4.0	4.0	4.0	5.0	4.0	3.0	5.0	2.0
ENSDARG00000101986	irf6	202.0	178.0	159.0	103.0	59.0	51.0	41.0	28.0	7.0	4.0	7.0	11.0	10.0	6.0	7.0	9.0	10.0	6.0
ENSDARG00000101989	thrap3a				0.2	1.0	0.8	0.4	1.0	7.0	11.0	13.0	10.0	6.0	5.0	5.0	6.0	8.0	7.0
ENSDARG00000101990	CU571315.3								0.5	2.0	0.8	1.0					0.4	2.0	1.0
ENSDARG00000101992	si:dkey-238k10.3																		0.2
ENSDARG00000101994	CR354398.1					1.0	2.0	0.6											
ENSDARG00000101995	gabrg1													1.0	0.8	2.0	3.0	4.0	4.0
ENSDARG00000101996	cxxc1a	23.0	25.0	22.0	30.0	23.0	30.0	20.0	16.0	15.0	14.0	11.0	16.0	15.0	14.0	16.0	13.0	12.0	11.0
ENSDARG00000101998	si:dkey-1b17.2		1.0	3.0	2.0	1.0	3.0	2.0	1.0	1.0	1.0	1.0			1.0	1.0	1.0		
ENSDARG00000101999	cog3	4.0	8.0	62.0	71.0	41.0	11.0	7.0	8.0	12.0	12.0	14.0	13.0	12.0	14.0	14.0	14.0	15.0	16.0
ENSDARG00000102000	ENSDARG00000102000	0.7	0.8	1.0	2.0	3.0	2.0	2.0	1.0	2.0	1.0	3.0	4.0	5.0	3.0	3.0	2.0	2.0	3.0
ENSDARG00000102003	CU695215.3			0.3	0.3	0.6		0.3				0.7	0.4					0.3	
ENSDARG00000102004	apoea									4.0	5.0	26.0	89.0	212.0	113.0	520.0	495.0	391.0	447.0
ENSDARG00000102008	si:dkey-72l17.6			0.4	3.0	22.0	37.0	35.0	34.0	18.0	10.0	7.0	7.0	5.0	2.0	2.0	2.0	2.0	0.4
ENSDARG00000102009	ppp2r2d	243.0	220.0	181.0	161.0	30.0	23.0	23.0	27.0	22.0	23.0	26.0	23.0	29.0	31.0	28.0	23.0	25.0	24.0
ENSDARG00000102011	ENSDARG00000102011	3.0		3.0	7.0			3.0	10.0	3.0	2.0								
ENSDARG00000102012	ppp1cbl	349.0	272.0	191.0	171.0	245.0	199.0	231.0	167.0	154.0	188.0	190.0	254.0	264.0	221.0	285.0	286.0	300.0	313.0
ENSDARG00000102015	CABZ01037298.1	2.0	5.0	10.0	11.0	13.0	67.0	67.0	100.0	73.0	56.0	62.0	56.0	56.0	69.0	36.0	23.0	26.0	28.0
ENSDARG00000102016	ENSDARG00000102016				0.8	11.0	19.0	16.0	9.0	5.0	2.0	3.0	3.0	2.0	2.0	0.9	0.9	0.9	
ENSDARG00000102017	trpc4b											0.1	0.3	0.3	0.2		0.5	0.7	1.0
ENSDARG00000102018	btr25	0.8	0.8	2.0	4.0	1.0		0.4		0.4			0.3					0.3	0.5
ENSDARG00000102019	AL627305.3			0.7	0.8	4.0	6.0	5.0	6.0	8.0	4.0	6.0	4.0	4.0	8.0	7.0	5.0	6.0	6.0
ENSDARG00000102020	pnpla3						0.9	2.0	6.0	0.8	0.4	0.5	1.0	0.9	2.0	3.0	18.0	36.0	34.0
ENSDARG00000102021	C14orf28	2.0	4.0	23.0	22.0	10.0	4.0	4.0	4.0	5.0	2.0	3.0	2.0	3.0	3.0	0.8	4.0	5.0	6.0
ENSDARG00000102023	phf13	6.0	10.0	24.0	24.0	11.0	9.0	7.0	10.0	17.0	12.0	13.0	8.0	9.0	17.0	9.0	12.0	17.0	20.0
ENSDARG00000102024	chmp6b	19.0	31.0	122.0	132.0	158.0	149.0	144.0	147.0	99.0	85.0	85.0	74.0	72.0	69.0	57.0	67.0	67.0	54.0
ENSDARG00000102025	znf644b		0.1	0.6	0.6	0.4	0.7	0.4	0.4	0.8	2.0	1.0	0.8	1.0	1.0	1.0	3.0	3.0	3.0
ENSDARG00000102026	gpsm2l	36.0	59.0	69.0	80.0	55.0	13.0	5.0	3.0	7.0	6.0	7.0	5.0	4.0	4.0	4.0	6.0	7.0	6.0
ENSDARG00000102027	si:dkey-172k15.11	0.7	3.0	6.0	8.0	2.0	2.0	2.0	3.0	3.0	2.0	3.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0
ENSDARG00000102029	si:dkey-183c6.7									2.0	0.4		0.6						
ENSDARG00000102030	ENSDARG00000102030					10.0	4.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	0.5				
ENSDARG00000102032	ENSDARG00000102032										0.8	7.0	13.0	15.0	19.0	23.0	32.0	15.0	10.0
ENSDARG00000102033	zgc:193790	11.0	20.0	96.0	91.0	64.0	43.0	43.0	39.0	16.0	9.0	11.0	9.0	6.0	5.0	4.0	2.0	3.0	3.0
ENSDARG00000102035	slc52a2			2.0	2.0	2.0	5.0	7.0	9.0	16.0	11.0	13.0	10.0	7.0	7.0	7.0	5.0	6.0	6.0
ENSDARG00000102036	ENSDARG00000102036						0.3	0.3	0.3	3.0	4.0	2.0							
ENSDARG00000102040	CR356236.1									0.3	2.0	3.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0
ENSDARG00000102041	ENSDARG00000102041					10.0	10.0	11.0	12.0	11.0	12.0	11.0	10.0	7.0	7.0	6.0	3.0	2.0	2.0
ENSDARG00000102042	ENSDARG00000102042																0.9		
ENSDARG00000102043	ENSDARG00000102043																	0.5	0.6
ENSDARG00000102047	mab21l1				0.4	0.4				2.0	19.0	46.0	50.0	80.0	117.0	187.0	128.0	96.0	91.0
ENSDARG00000102048	slc25a43		1.0	3.0	3.0	2.0	3.0	5.0	9.0	8.0	7.0	9.0	7.0	7.0	6.0	6.0	20.0	26.0	35.0
ENSDARG00000102050	MCOLN3	145.0	142.0	151.0	135.0	88.0	42.0	35.0	27.0	7.0	4.0	8.0	21.0	12.0	1.0	9.0	7.0	8.0	4.0
ENSDARG00000102051	mtbl										8.0	6.0	11.0	26.0	22.0	40.0	78.0	80.0	92.0
ENSDARG00000102053	znf1164			2.0	4.0	2.0	4.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0
ENSDARG00000102054	CR848705.1													1.0					
ENSDARG00000102055	hadhb	36.0	22.0	50.0	43.0	41.0	10.0	11.0	13.0	13.0	19.0	25.0	36.0	37.0	41.0	42.0	66.0	70.0	48.0
ENSDARG00000102056	svild	2.0	3.0	4.0	3.0	2.0	0.7	0.6	3.0	8.0	10.0	13.0	18.0	16.0	12.0	13.0	14.0	18.0	11.0
ENSDARG00000102057	ENSDARG00000102057																	0.3	0.3
ENSDARG00000102058	si:dkeyp-11e3.1							0.4	5.0	18.0	14.0	13.0	18.0	14.0	8.0	10.0	9.0	11.0	8.0
ENSDARG00000102059	si:ch211-117l17.6															0.8	2.0	2.0	6.0
ENSDARG00000102060	C25H11orf49		0.5	2.0	3.0	16.0	32.0	36.0	30.0	25.0	23.0	19.0	13.0	14.0	16.0	16.0	16.0	16.0	14.0
ENSDARG00000102061	b3galt2	6.0	16.0	72.0	55.0	21.0	6.0	3.0	6.0	14.0	7.0	8.0	9.0	13.0	16.0	22.0	37.0	38.0	43.0
ENSDARG00000102062	si:dkeyp-82h4.3			0.7	0.9	1.0	2.0	2.0	2.0	0.8			0.6						
ENSDARG00000102064	kcna2b	0.9	0.6	0.7	0.7	0.5				0.6	0.2	1.0	0.1	0.6	2.0	1.0	2.0	3.0	4.0
ENSDARG00000102065	ENSDARG00000102065							0.6											
ENSDARG00000102066	ntn4	7.0	6.0	12.0	14.0	6.0	0.9	0.4		0.6	0.8	1.0	1.0	2.0	1.0	2.0	2.0	5.0	4.0
ENSDARG00000102067	grm5b	0.2	0.2	2.0	2.0	1.0	0.7	0.5								0.2	0.8	0.9	1.0
ENSDARG00000102068	shcbp1	255.0	222.0	207.0	171.0	128.0	67.0	64.0	44.0	20.0	14.0	14.0	14.0	12.0	12.0	7.0	5.0	7.0	5.0
ENSDARG00000102070	tbc1d10aa	27.0	29.0	49.0	43.0	27.0	13.0	8.0	8.0	7.0	8.0	10.0	11.0	10.0	11.0	10.0	12.0	14.0	13.0
ENSDARG00000102071	slc25a47b	0.8		1.0	2.0	2.0						0.8	1.0	2.0	4.0	5.0	12.0	11.0	11.0
ENSDARG00000102073	ENSDARG00000102073	6.0		13.0	10.0	3.0	3.0	6.0	6.0	5.0									
ENSDARG00000102074	ENSDARG00000102074					3.0	9.0	7.0	8.0	4.0	3.0	3.0	2.0	2.0	2.0	3.0	1.0	2.0	1.0
ENSDARG00000102075	RNF122				2.0					0.8	1.0	0.6	0.8		2.0	3.0	5.0	7.0	7.0
ENSDARG00000102076	spink2.1	763.0	903.0	177.0	145.0	116.0	12.0	7.0	3.0	1.0			1.0	1.0	1.0	1.0	5.0	10.0	25.0
ENSDARG00000102078	CABZ01072548.1	3.0	8.0	24.0	23.0	18.0	4.0	3.0	7.0	9.0	8.0	6.0	4.0	8.0	6.0	6.0	5.0	7.0	5.0
ENSDARG00000102080	mif4gda	11.0	13.0	2.0	27.0	12.0	21.0	25.0	28.0	18.0	16.0	14.0	10.0	7.0	8.0	7.0	6.0	7.0	4.0
ENSDARG00000102081	mprip	5.0	11.0	39.0	44.0	35.0	27.0	40.0	58.0	58.0	52.0	48.0	44.0	37.0	48.0	35.0	31.0	30.0	29.0
ENSDARG00000102082	nr3c2										0.3	0.3	0.3	0.4	0.6	0.7	2.0	3.0	5.0
ENSDARG00000102083	ENSDARG00000102083					10.0	6.0	3.0	4.0	5.0	4.0	8.0	5.0	4.0	2.0	4.0	6.0	5.0	6.0
ENSDARG00000102085	CT573793.2								2.0	2.0									
ENSDARG00000102087	pop1	7.0	14.0	43.0	38.0	32.0	25.0	22.0	31.0	42.0	35.0	29.0	14.0	7.0	9.0	4.0	4.0	4.0	2.0
ENSDARG00000102090	ENSDARG00000102090			0.3	0.6	18.0	53.0	42.0	25.0	9.0	7.0	8.0	5.0	4.0	3.0	2.0	2.0	2.0	1.0
ENSDARG00000102091	CABZ01052576.1	69.0	75.0	48.0	41.0	42.0	20.0	17.0	18.0	30.0	32.0	28.0	22.0	17.0	22.0	12.0	11.0	11.0	7.0
ENSDARG00000102095	si:ch73-233f7.5													0.3	0.8	1.0	2.0	2.0	3.0
ENSDARG00000102096	adra2b								1.0		0.9	1.0	1.0	1.0	2.0	2.0	6.0	5.0	6.0
ENSDARG00000102097	nfkbiz	7.0	4.0	13.0	5.0	15.0	25.0	24.0	13.0	17.0	16.0	12.0	10.0	10.0	10.0	7.0	10.0	12.0	13.0
ENSDARG00000102098	CR954226.2					0.4									0.3				
ENSDARG00000102099	si:ch211-255f4.11	0.5	1.0	9.0	13.0	6.0	7.0	9.0	11.0	7.0	4.0	5.0	5.0	5.0	5.0	3.0	3.0	3.0	3.0
ENSDARG00000102100	mrc1a										0.2	2.0	7.0	6.0	4.0	6.0	3.0	4.0	3.0
ENSDARG00000102101	si:ch73-174h16.5											0.1	0.6	0.5	0.4	1.0	0.4	0.6	0.6
ENSDARG00000102102	ENSDARG00000102102			0.5	0.7		1.0	1.0	0.9	1.0	0.8	1.0	0.3	0.6		0.4	0.4	0.5	2.0
ENSDARG00000102105	dad1	13.0	29.0	51.0	78.0	56.0	99.0	115.0	134.0	171.0	199.0	220.0	242.0	199.0	178.0	151.0	139.0	125.0	67.0
ENSDARG00000102106	tgm1l1						0.3				0.2	1.0	9.0	18.0	17.0	15.0	23.0	29.0	22.0
ENSDARG00000102110	ENSDARG00000102110	0.3	1.0	5.0	6.0	4.0	1.0	1.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	4.0	5.0	9.0	11.0
ENSDARG00000102111	zbtb49	4.0	8.0	30.0	27.0	23.0	10.0	9.0	6.0	10.0	7.0	8.0	9.0	8.0	8.0	7.0	7.0	8.0	6.0
ENSDARG00000102112	ENSDARG00000102112							0.1		0.1	0.2				0.2	0.1	0.2		0.1
ENSDARG00000102113	ENSDARG00000102113									1.0	2.0	6.0	8.0	32.0	95.0	24.0		1.0	
ENSDARG00000102114	ptdss1b	2.0	5.0	8.0	7.0	2.0	0.8	0.5									0.8	0.9	0.5
ENSDARG00000102115	ndufc2	198.0	297.0	168.0	204.0	154.0	170.0	135.0	94.0	173.0	188.0	186.0	182.0	194.0	216.0	236.0	270.0	248.0	169.0
ENSDARG00000102116	ENSDARG00000102116												1.0						
ENSDARG00000102118	slf1	11.0	10.0	22.0	17.0	4.0	0.3	0.2	0.2	1.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
ENSDARG00000102119	si:ch73-359m17.2	14.0	5.0	5.0	9.0	10.0	5.0	4.0	4.0	3.0	2.0	2.0	1.0	2.0	1.0	0.9	2.0	2.0	2.0
ENSDARG00000102121	ENSDARG00000102121			0.8	0.3	1.0	0.3	0.5	0.7	0.9	0.9	0.7	0.8	1.0	0.9	0.6	2.0	3.0	5.0
ENSDARG00000102122	ENSDARG00000102122	1.0	2.0	3.0	3.0	3.0	3.0	3.0	6.0	14.0	13.0	13.0	14.0	13.0	9.0	8.0	7.0	10.0	10.0
ENSDARG00000102123	phtf2		0.9	4.0	3.0	4.0	4.0	7.0	20.0	32.0	31.0	27.0	22.0	21.0	31.0	24.0	25.0	21.0	23.0
ENSDARG00000102125	iqsec2a	0.7	2.0	9.0	10.0	5.0	1.0	1.0	0.3		0.1	0.3	0.7	1.0	2.0	3.0	7.0	10.0	10.0
ENSDARG00000102127	NHLRC3		0.6	4.0	2.0	2.0	0.7	0.7	0.7	2.0	3.0	3.0	4.0	4.0	5.0	6.0	11.0	11.0	14.0
ENSDARG00000102128	eps8a	0.3	0.8	6.0	6.0	6.0	6.0	4.0	8.0	6.0	4.0	5.0	8.0	6.0	4.0	5.0	9.0	12.0	12.0
ENSDARG00000102129	crygn1	25.0	22.0	14.0	13.0	27.0	15.0	3.0	0.8	0.7		0.7			3.0	3.0	8.0	16.0	36.0
ENSDARG00000102130	BX666065.2			2.0	0.9	3.0	6.0	5.0	4.0	3.0	0.8	0.7	0.9	1.0					
ENSDARG00000102131	ENSDARG00000102131					0.7	0.8	2.0	0.7										
ENSDARG00000102133	ENSDARG00000102133							2.0	1.0	0.6									
ENSDARG00000102138	foxa1			0.5					0.5	9.0	15.0	20.0	20.0	22.0	16.0	16.0	11.0	13.0	15.0
ENSDARG00000102139	ENSDARG00000102139		1.0	2.0	4.0	2.0											1.0		1.0
ENSDARG00000102141	ptpn12	8.0	19.0	61.0	67.0	79.0	79.0	107.0	156.0	121.0	123.0	143.0	122.0	93.0	83.0	65.0	53.0	70.0	78.0
ENSDARG00000102142	ece2b		0.2	1.0	0.8	0.5	0.5	1.0	4.0	6.0	6.0	5.0	4.0	4.0	4.0	5.0	5.0	7.0	8.0
ENSDARG00000102143	btr24	0.9	0.7	0.6	0.8	0.3		0.2											
ENSDARG00000102144	eef1akmt2			8.0	13.0		8.0	7.0	16.0	32.0	14.0	24.0	16.0		12.0	16.0	15.0	7.0	8.0
ENSDARG00000102145	ccdc77	236.0	230.0	126.0	108.0	115.0	72.0	53.0	47.0	34.0	30.0	24.0	16.0	12.0	18.0	10.0	5.0	4.0	3.0
ENSDARG00000102146	si:ch211-69b7.6				0.1	1.0	16.0	14.0	13.0	4.0	2.0	3.0	5.0	4.0	3.0	3.0	3.0	5.0	5.0
ENSDARG00000102147	fem1c	16.0	27.0	92.0	81.0	97.0	36.0	23.0	21.0	22.0	29.0	27.0	24.0	22.0	29.0	29.0	31.0	29.0	28.0
ENSDARG00000102148	ENSDARG00000102148					3.0	1.0	0.4	0.4										
ENSDARG00000102150	ENSDARG00000102150			2.0	10.0	7.0	7.0	11.0	14.0	10.0	8.0	9.0	6.0	9.0	8.0	6.0	4.0	6.0	7.0
ENSDARG00000102151	si:ch211-249o11.5							2.0	1.0	0.6	1.0	0.5							
ENSDARG00000102152	ENSDARG00000102152	3.0	5.0	11.0	17.0	9.0	2.0						0.5	1.0	1.0	2.0	1.0	3.0	3.0
ENSDARG00000102153	nrp1a	0.2	0.5	2.0	5.0	2.0	0.4	0.3	2.0	22.0	22.0	27.0	30.0	22.0	23.0	34.0	40.0	37.0	37.0
ENSDARG00000102154	si:dkey-262g12.10	0.7	2.0	10.0	17.0	12.0	17.0	19.0	16.0	13.0	10.0	10.0	6.0	5.0	5.0	4.0	5.0	4.0	6.0
ENSDARG00000102156	si:dkey-264f17.4				0.2	1.0	2.0	2.0	2.0	1.0	0.6	0.7	0.9	0.5	1.0	0.4	0.1	0.6	0.5
ENSDARG00000102159	ly6m6			1.0	1.0		5.0	2.0	6.0										
ENSDARG00000102160	si:dkeyp-61b2.1	0.8	2.0	4.0	3.0	3.0	1.0	2.0		0.4	0.7				0.4				
ENSDARG00000102161	sdk2a	0.1		0.4	0.3	0.1	0.3	0.6	0.4	0.9	0.3	0.2	0.1	0.3	0.9	1.0	3.0	3.0	3.0
ENSDARG00000102162	BX005043.1					2.0	3.0	2.0	3.0		3.0								
ENSDARG00000102163	ENSDARG00000102163				0.4	15.0	17.0	21.0	23.0	12.0	10.0	11.0	10.0	9.0	9.0	5.0	6.0	6.0	6.0
ENSDARG00000102165	ENSDARG00000102165				0.4	0.6		0.2	0.7	7.0	12.0	19.0	21.0	22.0	36.0	46.0	38.0	32.0	32.0
ENSDARG00000102167	ppox	0.5	2.0	6.0	5.0	4.0	2.0	0.6	0.7	2.0	2.0	4.0	5.0	5.0	5.0	4.0	3.0	6.0	5.0
ENSDARG00000102171	fnip1	0.1	0.4	7.0	7.0	8.0	4.0	5.0	12.0	11.0	9.0	11.0	10.0	9.0	11.0	8.0	13.0	14.0	17.0
ENSDARG00000102175	hamp														0.7	2.0	10.0	5.0	6.0
ENSDARG00000102176	pla1a		0.2	0.6	0.5	0.4	1.0	3.0	5.0	2.0	1.0	1.0	2.0	2.0	0.9	2.0	5.0	6.0	6.0
ENSDARG00000102177	ENSDARG00000102177					1.0	2.0	2.0	1.0	0.8									
ENSDARG00000102178	emilin2b	3.0	8.0	9.0		0.3				2.0	7.0	17.0	31.0	28.0	13.0	19.0	13.0	15.0	9.0
ENSDARG00000102180	shroom3						0.6	0.8	0.9	0.1		0.1	0.1	0.1				0.1	
ENSDARG00000102181	ENSDARG00000102181				3.0														
ENSDARG00000102184	mib1	3.0	6.0	7.0	6.0	8.0	29.0	55.0	77.0	51.0	41.0	40.0	38.0	41.0	48.0	33.0	20.0	20.0	20.0
ENSDARG00000102185	PCDH8						0.1			0.1	0.2	0.1	0.3	0.2	0.5	2.0	8.0	8.0	7.0
ENSDARG00000102191	CPNE8	0.2	0.9	1.0	1.0	0.6	0.4	0.2		1.0	2.0	2.0	4.0	6.0	6.0	8.0	12.0	15.0	17.0
ENSDARG00000102195	zc3h7a	212.0	202.0	243.0	223.0	176.0	80.0	50.0	47.0	37.0	26.0	27.0	24.0	19.0	20.0	15.0	13.0	15.0	13.0
ENSDARG00000102198	si:ch73-233f7.3															0.4	0.8	1.0	0.9
ENSDARG00000102199	SIKE1	4.0	9.0	20.0	19.0	8.0	2.0	0.7	2.0	5.0	5.0	7.0	8.0	8.0	9.0	10.0	14.0	11.0	10.0
ENSDARG00000102200	man2a1	4.0	9.0	14.0	21.0	14.0	5.0	2.0	3.0	2.0	1.0	1.0	2.0	1.0	0.2	0.8	2.0	3.0	2.0
ENSDARG00000102202	phospho2					0.4	2.0	4.0	5.0	6.0	4.0	5.0	6.0	8.0	5.0	6.0	11.0	13.0	10.0
ENSDARG00000102204	jph3							1.0	2.0	0.6	0.4	0.7	0.6	1.0	2.0	4.0	10.0	11.0	13.0
ENSDARG00000102206	stc2b														0.9	0.5	2.0	6.0	5.0
ENSDARG00000102207	ENSDARG00000102207			0.9	2.0	1.0	8.0	18.0	46.0	50.0	10.0	33.0	66.0	63.0	14.0	30.0	12.0	3.0	
ENSDARG00000102210	ENSDARG00000102210										1.0				2.0	3.0	15.0	24.0	20.0
ENSDARG00000102211	csf3a								0.7		0.3	1.0	1.0	0.8	0.7	1.0	1.0	0.7	1.0
ENSDARG00000102212	si:dkey-16p6.1																		0.1
ENSDARG00000102215	si:ch211-227e10.6											0.1						0.4	0.1
ENSDARG00000102216	dlg1l	6.0	7.0	20.0	20.0	9.0	1.0	0.9	1.0	8.0	8.0	10.0	9.0	10.0	12.0	13.0	18.0	21.0	21.0
ENSDARG00000102218	si:dkey-31g6.4	5.0	6.0	3.0	8.0	6.0	6.0	4.0	4.0	2.0	0.9	0.8			1.0				
ENSDARG00000102219	si:ch211-12p12.2						0.5	0.6	0.6	0.3									0.5
ENSDARG00000102221	HACD4			1.0	1.0	1.0			2.0	9.0	5.0	8.0	3.0	5.0	2.0	2.0	4.0	6.0	7.0
ENSDARG00000102226	gpr19	1.0	4.0	11.0	9.0	5.0	2.0	1.0	2.0	4.0	6.0	4.0	3.0	5.0	5.0	5.0	6.0	7.0	7.0
ENSDARG00000102227	CR450749.3						3.0	3.0	6.0	6.0	2.0		7.0	6.0		3.0		3.0	4.0
ENSDARG00000102228	si:dkey-171c9.3	1.0	2.0	2.0	0.9	3.0	2.0	1.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	1.0	0.8	2.0	3.0
ENSDARG00000102229	mapk8ip1a					0.7	0.2		0.3	0.3	0.5	2.0	2.0	3.0	4.0	6.0	15.0	17.0	15.0
ENSDARG00000102233	ENSDARG00000102233						0.6		0.7	4.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	4.0	4.0
ENSDARG00000102234	si:ch211-71n6.4					0.4	0.8	0.5	0.9	3.0	4.0	6.0	5.0	5.0	4.0	3.0	4.0	6.0	5.0
ENSDARG00000102235	ENSDARG00000102235						1.0			1.0	1.0	3.0	6.0	9.0	12.0	10.0	5.0	4.0	3.0
ENSDARG00000102240	CU695223.1	2.0	7.0	19.0	20.0	9.0	17.0	18.0	18.0	11.0	8.0	9.0	10.0	10.0	11.0	9.0	7.0	7.0	6.0
ENSDARG00000102241	zgc:136410							1.0	54.0	123.0	55.0	138.0	451.0	323.0	57.0	136.0	60.0	16.0	6.0
ENSDARG00000102243	si:ch211-180m24.3																		0.6
ENSDARG00000102245	tk1	38.0	45.0	55.0	46.0	29.0	37.0	45.0	41.0	30.0	25.0	23.0	28.0	32.0	34.0	22.0	14.0	19.0	14.0
ENSDARG00000102247	CU463038.2										0.3			0.4			0.4	0.7	0.6
ENSDARG00000102248	ENSDARG00000102248		14.0	18.0	18.0	17.0		16.0	16.0	17.0	14.0	20.0	9.0	9.0	17.0	15.0	17.0	14.0	9.0
ENSDARG00000102249	pepd	13.0	13.0	75.0	85.0	88.0	81.0	65.0	51.0	57.0	36.0	54.0	91.0	54.0	28.0	21.0	25.0	58.0	53.0
ENSDARG00000102251	pdzph1																	3.0	4.0
ENSDARG00000102252	USP34	8.0	12.0	12.0	12.0	12.0	9.0	8.0	9.0	13.0	12.0	12.0	11.0	9.0	12.0	9.0	9.0	9.0	9.0
ENSDARG00000102254	pycr1a	5.0	4.0	6.0	6.0	5.0	6.0	5.0	4.0	3.0	3.0	3.0	3.0	2.0	2.0	3.0	5.0	6.0	7.0
ENSDARG00000102255	ENSDARG00000102255	4.0	2.0	4.0	3.0	3.0	1.0	0.8		0.5				0.6	1.0	2.0	7.0	7.0	7.0
ENSDARG00000102257	soul3					2.0	5.0	12.0	23.0	26.0	32.0	31.0	28.0	30.0	25.0	37.0	52.0	59.0	61.0
ENSDARG00000102258	si:dkey-1b17.1			2.0	5.0	2.0	5.0	5.0	6.0	3.0		3.0	2.0	2.0	4.0	2.0			2.0
ENSDARG00000102260	ENSDARG00000102260								0.3	3.0	1.0	1.0	2.0	1.0	0.7	1.0	2.0	2.0	2.0
ENSDARG00000102261	RSPH1		0.8		0.3	0.4		0.3	0.7	2.0	2.0	3.0	4.0	4.0	2.0	3.0	3.0	3.0	2.0
ENSDARG00000102262	si:dkey-179k24.5																	0.2	0.3
ENSDARG00000102265	smarcal1	8.0	8.0	26.0	23.0	13.0	6.0	8.0	15.0	14.0	12.0	11.0	11.0	9.0	7.0	5.0	3.0	3.0	3.0
ENSDARG00000102266	isg20l2	4.0	7.0	13.0	12.0	4.0	2.0	3.0	5.0	9.0	12.0	13.0	11.0	13.0	13.0	14.0	11.0	12.0	11.0
ENSDARG00000102267	znf750						27.0	29.0	26.0	11.0	10.0	9.0	12.0	10.0	4.0	4.0	6.0	5.0	4.0
ENSDARG00000102268	ENSDARG00000102268			1.0	1.0	2.0	2.0	1.0	2.0	1.0	0.9	0.4	1.0	0.4	0.9	0.5		0.6	0.5
ENSDARG00000102272	coro6		0.3	2.0	3.0	0.9	0.4					0.9	3.0	6.0	6.0	4.0	5.0	6.0	5.0
ENSDARG00000102274	aaas	3.0	3.0	16.0	17.0	11.0	9.0	8.0	13.0	38.0	40.0	39.0	35.0	29.0	29.0	20.0	12.0	13.0	12.0
ENSDARG00000102276	ENSDARG00000102276		2.0	23.0	25.0	40.0	31.0	36.0	19.0	9.0	8.0	7.0	5.0	5.0	4.0	3.0	1.0	1.0	0.7
ENSDARG00000102277	lama1	0.1	0.4	0.4	0.2	0.7	19.0	55.0	118.0	94.0	48.0	40.0	31.0	21.0	15.0	9.0	4.0	3.0	3.0
